x, y, z
  3.0519,  -4.1505,  -2.5025
  3.0519,  -4.3947,  -2.1363
  3.0519,  -4.3947,  -1.8921
  2.9908,  -4.3947,  -1.7090
  3.0519,  -4.3947,  -1.7090
  3.1129,  -4.5167,  -1.7701
  3.3570,  -4.9440,  -1.7701
  3.5401,  -5.1881,  -1.7701
  3.6622,  -5.2492,  -1.8921
  4.1505,  -4.9440,  -1.8921
  4.4557,  -4.5778,  -2.0142
  4.9440,  -3.7843,  -1.9532
  5.3713,  -2.8077,  -2.0142
  5.7375,  -2.9908,  -2.1363
  5.9816,  -3.4791,  -2.3194
  5.9206,  -3.6012,  -2.4415
  5.9206,  -3.8453,  -2.5636
  5.6154,  -3.7843,  -2.6856
  5.3713,  -3.8453,  -2.6246
  4.9440,  -4.3336,  -2.7467
  4.6388,  -4.6999,  -2.6856
  4.2726,  -4.6388,  -2.7467
  3.9674,  -4.6999,  -2.7467
  3.5401,  -5.0661,  -2.8077
  3.1739,  -4.6388,  -2.8687
  2.8077,  -4.6388,  -2.9908
  2.5636,  -5.3102,  -3.1129
  2.5025,  -5.7985,  -3.1129
  2.5025,  -6.0427,  -3.1739
  2.7467,  -6.1647,  -3.2350
  3.2350,  -5.6154,  -3.1739
  3.5401,  -4.5778,  -3.1129
  3.8453,  -3.7233,  -3.0519
  3.9674,  -3.6622,  -2.9908
  4.1505,  -3.7843,  -2.8077
  4.2726,  -3.9064,  -2.8687
  4.3336,  -4.6388,  -2.9298
  4.5778,  -5.3102,  -3.2350
  4.5778,  -5.0661,  -3.4181
  4.4557,  -5.3102,  -3.6622
  4.2726,  -5.6154,  -3.9674
  3.9674,  -6.0427,  -4.2116
  3.6012,  -6.7141,  -4.4557
  3.2350,  -7.5076,  -4.5778
  2.9908,  -7.4465,  -4.5778
  2.9298,  -7.3244,  -4.3947
  2.9298,  -6.1647,  -4.0895
  2.8687,  -4.9440,  -3.6622
  2.8077,  -4.0284,  -3.2960
  2.9298,  -3.3570,  -2.9298
  2.8687,  -2.7467,  -2.5025
  2.9298,  -2.6856,  -2.3194
  2.8687,  -2.7467,  -2.1973
  2.8077,  -2.9298,  -2.2584
  2.6246,  -3.4181,  -2.2584
  2.7467,  -4.1505,  -2.3804
  2.8077,  -4.3947,  -2.6246
  3.1739,  -3.9674,  -2.8077
  3.4181,  -3.3570,  -2.9298
  3.8453,  -3.0519,  -2.9908
  4.0895,  -2.9908,  -2.9298
  4.2726,  -2.9908,  -2.9298
  4.2116,  -2.9298,  -2.9298
  4.0895,  -2.5636,  -2.9298
  3.7233,  -2.6856,  -2.9908
  3.5401,  -3.4181,  -3.0519
  3.4791,  -3.9674,  -2.9298
  3.4791,  -4.3336,  -2.8077
  3.7843,  -4.7609,  -2.6246
  3.9674,  -4.8219,  -2.4415
  4.2116,  -4.0284,  -2.3804
  4.2116,  -3.1129,  -2.3194
  4.2116,  -2.9908,  -2.2584
  4.0895,  -3.2960,  -2.1973
  3.8453,  -3.6012,  -2.0753
  3.7843,  -3.8453,  -1.8921
  3.8453,  -4.2726,  -1.7090
  3.9674,  -4.3947,  -1.5259
  4.0895,  -3.9064,  -1.4649
  4.3336,  -3.6622,  -1.3428
  4.5778,  -3.7843,  -1.3428
  4.6388,  -3.5401,  -1.4649
  4.4557,  -3.4791,  -1.4039
  4.1505,  -3.7233,  -1.4649
  3.9064,  -3.8453,  -1.5259
  3.6012,  -4.2116,  -1.6480
  3.6012,  -4.5167,  -1.7701
